feature_id	bikelane_length_km	mway_length_km	roads_km	slope	sndi	wt_density	density	pop	sndi_cars	sndi_difference
0x479e71b56804dedb:0x41d25a40937a470	16.78059484818001	9.80150538855832	88.641	0.630760574036426	1.9408812906823891	4016.4236670116	1859.9217847521152	26038.90498652961	4.134876095991863	2.1939948053094733
0x479e75f9a38c5fd9:0x10cb84a7db1987d	965.5994021713718	176.1961989988343	2503.74	0.9304150820229368	1.3663212890176175	8018.647305045337	5187.727311969351	1592632.2847745907	2.962913312357196	1.5965920233395785
0x479e7b0016c6d8dd:0x41e48add78bb9b0	15.208787479539138	0.0	209.159	1.644811808428052	2.066910556435356	3450.6718485814813	1367.6030756813389	45130.901497484185	3.798256497406396	1.7313459409710399
0x479e7edcd650216f:0x41e48add78b9780	7.992803112601311	13.91829467036593	140.77	0.5908277518517598	2.6448084473141424	2312.619119073334	942.6104039149668	28278.312117449008	5.156359060636401	2.5115506133222585
0x479e7fe3d5348edb:0x444dc1e316c94068	41.240004385314094	0.0	152.332	2.7483439602767468	1.828163371646012	3183.401845522385	1059.8961476958077	34976.572873961646	3.958460950303045	2.130297578657033
0x479e974d2288a88b:0x41e48add78be840	7.933334958609796	12.246673905914069	258.15	2.882549902425866	3.00131633981397	1655.177424517584	352.6410237802221	28916.56394997821	4.519100018610012	1.5177836787960421
0x479e9f40e4762613:0x2ae4c261f778b114	3.220976456722248	0.0	129.57	0.5741438270352854	1.7196465555194749	2841.095448055092	1426.946470308853	27111.982935868204	3.941516705604343	2.221870150084868
0x479ea2c53a212b29:0x41e48add78be7a0	144.19558542108155	13.498464778435004	746.258	1.296170598945768	1.658203475124266	4965.858121051847	1946.2081291963427	288038.80312105874	3.379948098788564	1.7217446236642981
0x479ee3846376818f:0x41e48add78ba530	19.87307009826279	0.0	247.6	2.785177105835116	3.0549708212282813	1882.4519021301635	359.59597332220824	29127.273839098867	4.634874583783793	1.5799037625555115
0x479efe5188360abb:0xec5d7e2213748aea	66.33399124865532	19.32549811613514	639.381	0.8467863126162898	2.0333121253647195	2682.71325205682	1030.2183842819848	132898.17157237604	3.3952358989296068	1.3619237735648873
0x479f502820a7e08f:0x16b7d9df5585ca2f	18.11068420781077	14.39912418365874	218.724	3.402859012131452	2.2717207524332075	2685.4068804760964	991.902597889236	40668.00651345868	3.928157452332469	1.6564366998992615
0x479f545990d41533:0xe234f123d6110312	8.082722888660868	0.0	148.105	4.325614946130709	2.862428082415195	2544.68573386378	877.9756488628236	25461.293817021884	4.369708381097201	1.507280298682006
0x479f557a0c670531:0x41eda32beb5c7e0	45.44255361696799	19.508516741892144	393.91	2.125345655516649	2.164953097033757	5348.205744994925	2184.961364181071	133282.64321504533	4.265359139030056	2.100406041996299
0x479f57aeb5b61cd3:0xdd5daf85a98c21b7	196.77104080787592	35.8420145100647	1314.625	1.6285820841830947	1.8190184941280405	5371.334646934023	2678.5466980572182	516959.5127250431	4.10353448372981	2.2845159896017693
0x479f6ff1a330a0ab:0xc3fd8c0f971ccc66	82.849182070236	13.600216562535149	303.367	5.681715232659168	2.330905946475552	2186.899293877728	517.6236424275263	39857.02046691952	3.5956146184816964	1.2647086720061442
0x479f8b0c1d6819c1:0xf7161b362794b398	10.289937613173295	19.75923985040706	349.451	4.042694749717191	3.045347900533047	1331.867691466363	235.63386789129544	28747.331882738043	3.760891579667688	0.7155436791346412
0x479fc19872222ef7:0x41d25a40937cb10	183.91387167301812	43.91366748886988	495.983	3.3922524299709518	2.30593244799572	3653.36330242023	2056.043545658648	164483.48365269182	4.96230511706233	2.6563726690666103
0x47a02a3168aa822d:0x4f75681e64c15926	19.299584731677985	0.0	294.677	4.857770449579053	2.694534231341775	2483.587721928036	838.4543606434555	43599.626753459685	4.628026027102917	1.9334917957611424
0x47a038fa7c050265:0xce5afcbb5e820a9b	14.996104694524924	21.92973613500425	299.325	4.100114000051862	2.634964352059273	1980.5059540057096	589.2050831363886	42422.76598581998	5.422048246156561	2.787083894097288
0x47a099405da94d43:0x284baf8a43d431d0	18.979623255575373	0.3706017011886001	258.272	9.317737686193704	3.4306768802867573	2935.2179205257203	823.473548349143	48584.93935259944	5.64286956518913	2.212192684902373
0x47a0f65f5f94cbfb:0xc0d3b534b3db8f66	18.660385869611076	11.916958414457929	229.735	3.632733369340791	3.613887322806147	2597.776311622673	321.65604818964977	30878.98062620638	5.254641197097564	1.6407538742914172
0x47a110b7c7f9b217:0x41db728f061d9b0	19.81476783996333	0.0	276.178	4.865147390840543	2.49673597290004	2400.2438214397903	783.5489312654191	43095.191219598055	3.767518640580698	1.2707826676806584
0x47a1268cea7ae46f:0xa9058029c440b507	9.518664779983828	20.275419979578786	410.84	5.2579418976752486	2.254207712093919	2409.3378873624843	609.8372294693161	60983.72294693161	4.038630900842979	1.7844231887490603
0x47a177d05b9f7ff7:0x41db728f061e310	12.535240318373374	0.0	300.954	8.103667491136449	3.291855386027645	1576.914610376792	287.81775683899747	27054.86914286576	4.626337287634435	1.33448190160679
0x47a1a2c5a82d0319:0xda86df09d2d1e734	21.424137329350163	21.58125747228857	343.042	4.615114368397746	2.0752839714843305	3033.2959434972317	1080.0120242095911	72360.80562204262	4.095516570228544	2.020232598744214
0x47a1f68977604daf:0xd3b2962b370a5bc6	15.884220210397958	18.798309361234608	180.474	4.621775361277994	2.441034117276908	2198.8435390478908	708.961540322338	31194.307774182875	4.283735200229248	1.8427010829523405
0x47a1f8c7d57c34a1:0x41eda32beb5c7d0	111.99703461914456	63.621859858739626	420.497	2.11983478832585	1.9941263240769431	3619.82838443906	1616.613408997387	118012.77885680924	4.525707292473005	2.5315809683960615
0x47a2230538d4beb5:0x41db728f061d980	69.25598437279173	9.25825417569262	274.109	3.2871089659329007	2.208244010087268	3612.638538739171	1347.3222551754193	75450.04628982348	4.059139366762172	1.8508953566749038
0x47a2902012da4dd9:0x41db728f06209a0	85.64847752314903	20.759737703734626	530.817	6.625789400058808	2.5020581220670843	3365.596069872553	1496.1319590335197	130163.48043591622	4.805915252812597	2.303857130745513
0x47a2f7903f69438d:0x41db728f0620990	39.95044331039931	14.782172904737358	233.566	3.0490007203408958	1.8579938558547489	3091.542815112635	1550.109017998479	54253.81562994677	4.0839294680031815	2.2259356121484326
0x47a33449e9f9b92d:0x422435029b0ab30	54.62860598450107	12.234864556061066	433.924	6.056082327338505	2.7664652064768616	2278.0961261453044	630.8679760811914	64979.40153636271	4.535079519371907	1.7686143128950453
0x47a354816e26cc2f:0x422435029b0ac30	26.240023919623724	27.002898737366326	236.473	9.095129228535194	3.49112993923619	2094.17058401423	382.3106475456059	28673.29856592044	5.453783696371232	1.9626537571350422
0x47a38d0b18a219a5:0x4208ec174357590	17.603192205239683	15.301111956257277	299.134	10.180851174228318	2.1862739349193707	1780.8613963190858	230.03128136036293	34504.692204054445	5.4741648910798375	3.287890956160467
0x47a390aa8dc2a1fb:0x939c9c2b93c600d6	6.322775546664045	34.76835715808316	226.806	13.496948547710977	3.1285026202074864	1860.480686487468	318.5554228638959	32811.20855498128	5.7265738741162	2.5980712539087136
0x47a3ce1441f48837:0x41db728f061d9a0	14.289213706590994	4.455241874782434	278.424	5.614234368045332	2.5583673659853465	2122.4666637325618	913.204097105035	41094.18436972657	4.919921733647184	2.361554367661838
0x47a41ac631ed5ba9:0x4208ec174333640	16.897993136339185	8.335435250475394	283.371	5.312813183310685	2.217853358486011	2895.9685157256413	721.859134259241	59914.308143517	4.10192988927614	1.884076530790129
0x47a43536b780278d:0x1eb3aa5ddb9bbe31	5.193176555576428	16.77449050406782	295.951	6.3169204390374345	3.1776590780573617	1823.3882437181824	124.78417577746518	26454.245264822617	5.061730175558597	1.8840710975012351
0x47a472858358d671:0x4208ec174333600	99.22503557804389	89.64031484685282	864.541	2.9798943926116284	2.2278057459460543	3841.615209148754	876.4480374608304	234888.0740395025	4.686119544286238	2.4583137983401837
0x47a47c01ad53cbad:0x4208ec174356240	5.264633166656695	4.304273062580219	204.741	2.75889431414743	2.06731720975768	2652.261615873067	582.6336498479876	41949.62278905511	4.257345151192786	2.190027941435106
0x47a49b805494f2d5:0x37ff78853d228058	17.050774121842732	20.529742771937062	268.53	8.229959508746697	2.498041520856395	2340.5582798055266	374.1262448610561	39283.255710410886	4.202489770554715	1.70444824969832
0x47a4d4b86f98cac7:0x425ac6d94ac3e30	161.02023688913394	19.073554907921555	399.257	4.994107678077097	1.997352756992194	3842.811796508713	1081.5067793027547	125454.78639911952	4.8401694640434005	2.8428167070512065
0x47a4ed69869e8719:0x4208ec174356c30	19.14506179698597	0.0	276.254	3.450265913906322	2.5732404018336665	2285.6015049601533	263.0377597411544	34720.98428583238	4.58726583289023	2.0140254310565635
0x47a4ff9058563577:0x4208ec174396e00	29.027391380452418	17.059600260122092	277.547	4.858786122083569	2.8355562833229864	2073.704650981109	374.1154609268206	39656.238858242985	5.155412997307696	2.3198567139847097
0x47a50c579534af6d:0x4236659f8072960	15.908913363521377	20.67991308495825	227.505	10.873620286562922	2.148426075954881	2239.073506605587	186.97587772596827	31411.94745796267	4.300263572172334	2.1518374962174525
0x47a52ce76d071bc9:0x425ac6d94ac42e0	51.604893211283226	30.73197790969722	273.994	5.956951145304161	2.891827741522153	1812.1296386879333	198.16052165820443	28931.436162097845	3.951757502635092	1.0599297611129388
0x47a5409a8340441b:0xa340eceac807c2b	26.570379039333428	29.069260444755244	415.47	7.768955018997386	2.3677408778813622	1961.8587900074804	299.78450191414635	48864.873812005855	4.756978311689816	2.389237433808454
0x47a54576c0858737:0x4968c0b5574fac22	81.24484136734335	50.21989385125776	634.385	2.7580545701588624	2.291005907818921	1702.0485168415212	436.3278051002499	98610.08395265648	4.320627311845568	2.029621404026647
0x47a55e8951067f7d:0x9d1f2c6517cd539d	57.69852366202775	20.96918723746244	259.672	2.2294398750573143	2.743073547170943	2735.290364760859	683.6868067390384	51960.197312166914	4.74387430233588	2.0008007551649367
0x47a59eceb86dfa07:0x4236659f8073d50	6.381234750125428	0.0	205.967	2.302325432685413	2.2990170984512117	2195.230554130684	426.5009653278968	33693.57626090385	3.623557387505454	1.3245402890542421
0x47a5f5ff55daea5b:0x4236659f8071060	272.37664555341127	35.86478984202938	888.212	1.027687266453032	2.3181827305536378	3143.8990719566523	1199.1438504828964	247023.63319947664	4.448204630476994	2.130021899923356
0x47a5fa0f1044af6f:0x4236659f80749f0	22.772564499649665	0.0	211.083	1.0320820696927884	2.2472983994205844	1977.539869817709	340.8930068043403	29657.691591977607	3.547874766393101	1.3005763669725168
0x47a611347cdade61:0x4236659f80707b0	102.4115777587212	12.32579745050762	538.294	1.1629549503626009	2.1169479308435077	2078.13604774408	354.6980976288622	84418.1472356692	3.9576922065535913	1.8407442757100836
0x47a62fc671ec63cd:0x20db307cf0ad5c10	35.708052392283726	0.0	359.26	1.6920256221912533	2.7839777908811003	1412.186393976059	225.9434242768829	41347.64664266957	3.9829819055667306	1.1990041146856303
0x47a6418f6fdeca39:0x4208ec174350360	3.7517914878071656	0.0	29.464	0.8445803162692481	2.8693763865318065	539.2198468049751	199.48450831574155	1595.8760665259324	3.523940439132998	0.6545640526011915
0x47a66347fcfc709f:0x4236659f806e460	123.20462206264165	8.967018320492304	755.825	1.594649446318371	2.140217609896954	4200.43209378614	1789.1727166888638	248695.00761975208	4.539761407918381	2.399543798021427
0x47a6890b8f4bfc45:0x1c5843ee9a869eba	13.821351310402829	17.434198555844716	212.165	1.1466210143705415	2.714402203769386	1965.676649722125	587.1307171802663	30530.79729337385	4.576748794418019	1.8623465906486327
0x47a699ce4cd085d5:0x4236659f8071330	18.432596700021136	0.0	272.923	5.494093628207071	3.1164591947954543	2202.418296715086	254.98363566342655	29068.134465630632	4.737639708663354	1.6211805138679
0x47a6a8b94f0a2f59:0x4208ec174333620	40.63041968510151	14.77411286520409	419.159	10.68430391549185	2.3772859304188607	3862.4494163832446	885.3874725791775	105361.10923692212	4.756453272635013	2.379167342216152
0x47a6c2078ca7cfcb:0x46fb9f08d8a4f0b1	3.4087988648811574	0.0	235.191	3.0044872690368134	2.4567856044157	1894.13322490994	346.5736672424159	28072.46704663569	3.5637953244910827	1.1070097200753826
0x47a6cf602bedd70f:0x4208ec174333610	19.61746799323192	24.74391116294376	522.087	5.127068982251397	2.7351481039253063	3268.692630605001	680.2398462949817	104756.93632942718	5.305302232340738	2.5701541284154317
0x47a6df81cfe383d9:0x4208ec1743584d0	6.265730031371033	0.0	194.929	3.190748525518113	2.4005950160388934	2656.814387154768	660.8182087793095	30397.63760384824	4.195338575805607	1.7947435597667138
0x47a6f818200f2c73:0x93df80d2b9b4f552	415.6435733291064	75.58197817097609	1594.401	1.034029584460695	1.895477977896706	4478.193270712006	1992.9720221738828	599884.5786743388	4.034461898109227	2.1389839202125214
0x47a704297942e1b3:0x8e83a579691c7dd3	10.978399485863587	40.49648797353935	530.058	2.642380309339367	3.498573925292031	1002.698850705627	125.87759362841064	29958.867283561733	4.7362946264192605	1.2377207011272295
0x47a72c564a4c3cc3:0x421b1cb4288b3b0	46.35249696527295	2.404498886604601	467.084	3.6617947648077336	2.3537662436896003	2284.094760817447	938.2993758670868	96644.83571430994	4.35116122541763	1.9973949817280294
0x47a7465f01fd9de9:0x51ddf8280975d11c	136.6609468992394	73.56056527566435	964.965	4.7663418723092	2.103322889414329	3720.4045485443785	1276.5364872173843	279561.4907006072	4.793056408956412	2.6897335195420826
0x47a75fe2d05fe4d5:0x421b1cb4288ee10	21.22389626441021	0.0	174.015	3.754536673141287	1.6327280628363874	2735.285439641439	815.9337989081965	38348.88854868524	3.515707297688243	1.8829792348518555
0x47a79d29fce73bed:0x5ecbfd21639462a7	25.83982622624538	0.0	190.053	1.751842599053835	2.3335009965114137	1920.688528830379	531.0683498249579	31333.032639672518	4.064284483488736	1.7307834869773222
0x47a827f5b133fa09:0x35e2cf47d35bf85f	40.77916280899927	6.516482631091834	214.503	1.3150710637878529	1.8879602909821287	1981.2869747228965	429.0256109980271	30889.843991857957	3.296986002361405	1.4090257113792761
0x47a832a5e86d8c9f:0x42120465b5e49b0	29.253557071043478	0.0	152.262	1.7774799163224266	2.085080196036339	1700.6277233722851	368.3408486008563	25415.51855345909	4.182571766646473	2.0974915706101336
0x47a83e5bfabd5743:0x16ced60f81eac48a	36.31447149368807	14.414658481060355	283.011	1.6862419213080873	4.107732074132726	1065.3761878656553	361.7854677187083	34369.61943327729	5.8967913128054805	1.7890592386727544
0x47a843c81601dc6b:0x6541fd3b923e6d1a	41.14079750643595	17.908448327956833	214.353	1.2036111725706182	3.4864730491089	1570.627384804878	473.52722752797	26043.997514038347	5.716223180807189	2.229750131698289
0x47a84e373f035901:0x42120465b5e3b70	1993.084459557272	213.18257539349497	5595.038	1.2874572695199609	1.636936895967818	7261.193724132123	4014.37174865619	3584833.971549977	3.362644440009151	1.7257075440413328
0x47a8c0e5d337c237:0x48fe8bec10444c85	24.751055128245238	12.19866493535341	416.901	1.1867830719741064	2.8062953908461448	1741.7019617752312	312.3930939377985	71538.01851175586	5.284752064136066	2.4784566732899216
0x47a8f5cd843ad6b7:0xc565f8980baaec9b	125.63910637074144	15.27211563912388	595.132	1.838581680411452	2.3330927353316864	4381.236958660751	1047.7775997209917	191743.3007489415	5.249016014988716	2.91592327965703
0x47a8f9397211d511:0xb077fd49ca458a65	18.33134966159367	0.0	255.168	1.059610876042654	2.183353207405613	1775.8707995477218	920.2978233698356	38652.5085815331	3.606847884856868	1.423494677451255
0x47a8fff4d6500efd:0x42120465b5e4240	26.43925728426742	1.233151045850783	99.281	1.2215692541224332	4.060516331883148	2551.427574723405	837.3062013981473	25956.492243342567	5.660602426781136	1.6000860948979874
0x47a907409390485f:0x4543ea4519857b44	33.02492201257326	0.0	430.383	1.251445071135328	3.481968799802674	1521.418550828688	255.51109563627	41648.30858871201	4.936013723306018	1.4540449235033437
0x47a93dacfb7cfdcf:0xa98aa262f355fd67	21.533820084560084	7.757792632453769	345.295	1.5408346591550146	3.289373393672589	1665.047829203033	94.9894762735934	29446.737644813955	5.497873058203209	2.2084996645306196
0x47a9aaf62db0713b:0x42120465b5e4260	22.79243823879065	28.213113483169614	185.106	1.3986524624361762	2.5024823283520123	1676.1797008483427	527.7966458207276	26389.83229103638	3.7793524358122657	1.2768701074602533
0x47a9b3c56c5007f3:0x42120465b5e3c20	19.11057394287794	28.631081936786348	264.373	1.3763445673691517	2.3605339391748896	1809.4006507539943	333.5874614343093	33692.33360486524	3.301788760660002	0.9412548214851122
0x47a9b8ad114476a1:0x42120465b5e3ca0	35.10384775676667	0.0	215.356	2.186383444953943	2.4626484833214697	1747.4552885426556	413.5712485539856	38875.69736407464	4.880506465786486	2.4178579824650166
0x47a9fafcca98a07f:0x42120465b5e80a0	27.358524920304628	0.0	385.918	1.492113564193058	2.7973342554873883	1066.6378493102454	108.54940712233685	33975.96442929143	4.8787039241480255	2.081369668660637
0x47aa093800d3a759:0xa95adc4e5f8ac4f3	166.36017853828298	39.89200926499459	999.716	1.689345168729415	2.6509406446293133	6259.108278263217	1302.7618212952475	397342.35549505055	4.695047064994966	2.0441064203656523
0x47aa58cdcdae3301:0x1fe03a970a6e4dc8	20.326869252361632	0.0	139.862	0.661725248705245	4.585632684863571	3644.804410634183	175.55521098352773	33355.49008687027	6.109759014973823	1.524126330110252
0x47aa7347d3832e71:0x5f31b3eca378fc98	14.493584475075018	0.0	83.62	0.9818367237996312	2.4196115104457663	3538.278362938574	840.2095099493094	28567.12333827652	3.8439859327710018	1.4243744223252355
0x47ab63a9b50b4b53:0x4251ae8ad8482d0	33.460332476381	0.0	266.723	1.2160540882562356	2.365014078683375	3216.992159530565	1241.331604087487	53377.25897576194	4.1353929987010405	1.7703789200176656
0x47ab74a1a16322d7:0x4251ae8ad848290	62.94864318383609	0.0	207.665	1.0482280807048263	2.617779902139545	3443.8806503715614	1072.0023054271187	54672.11757678306	6.677983951471358	4.060204049331813
0x47abc336ec2783d9:0x4251ae8ad8482a0	9.10291633399492	0.0	237.482	2.069351798479512	2.013306855524501	2538.3525352127017	683.5966986912779	58789.3160874499	5.087904809375794	3.074597953851293
0x47ac3f6be477bce1:0x7664cbc2c7c0c04d	40.90461499303688	0.0	156.342	1.8380176368201024	2.333532677733623	1974.947017290732	390.1140390789628	28088.21081368532	4.17154693143184	1.8380142536982174
0x47ac50ac3bdc3837:0xd2f6e3e68f599ec3	121.54967905649754	27.48457931911942	679.352	1.1466765843444702	3.0146151413141125	3650.345046048442	1086.6471891724557	191249.9052943522	6.146423155111352	3.1318080137972393
0x47ad2fd65c4f6387:0x474abab757992004	92.02761492261516	0.0	375.077	0.9952793958462476	3.525187469379758	1277.8301006313827	154.9290895104893	22929.505247552413	6.056833040661358	2.5316455712816
0x47adb8966ba236df:0x4251ae8ad8482e0	37.15871230969508	0.0516771600078873	183.266	1.544584849488321	2.295249522886868	2366.291462912684	991.1003729913542	40635.115292645525	4.789189242200635	2.493939719313767
0x47add992b50ef799:0x4251ae8ad8482c0	78.74296428899225	0.6993722211520571	396.106	1.514338856061051	2.4382186552226184	2969.0908035758134	733.9604701192815	96148.82158562588	5.424341929372831	2.986123274150213
0x47ae2c7f198ca487:0xd16f85fc26fae971	27.445547459033516	0.0	348.033	1.6138223695429377	2.8179896589337554	1448.6981814626424	245.2865611281266	33849.54543568147	4.493794970031652	1.6758053110978963
0x47af3b4b6a805703:0x4208ec174354700	33.97601487590424	0.0	366.538	1.223915794579443	2.815212342239413	1751.8172944807711	142.26404693156877	37557.70838993415	4.4067053998829575	1.5914930576435444
0x47af92424757e6b1:0x425ac6d94ac3ad0	109.9340604914249	31.74680896787988	711.103	1.7874258732017223	2.532899042775531	1994.446187729651	601.5859293123661	123325.11550903508	4.991085687452649	2.4581866446771174
0x47afe8beb881f6ed:0x425ac6d94ac3b60	39.289350739246274	0.0	314.232	1.1497769812000735	2.8770507422002805	1967.895767180005	409.2183064271392	41331.048949141055	5.137953250329585	2.2609025081293046
0x47aff5d58a00663b:0x425ac6d94ac3ab0	224.6245791772176	119.4763427721028	830.86	1.386693477074029	2.6648791545738475	3349.0399710164697	1305.2443480336117	249301.67047441984	5.47079393027845	2.805914775704603
0x47affe443962638f:0x425ac6d94ac4470	34.12741528313387	30.37958038814213	376.65	1.0278745345485536	2.7532751895752328	1785.5449973777788	407.06957329502177	49255.41836869763	4.383422692327892	1.6301475027526595
0x47b005c37e2ab65f:0x425ac6d94ac5d40	26.407160719294545	58.48312577954702	338.449	0.9685890670829308	3.103763709979336	1678.5020448115629	344.0436824608949	43349.50399007276	4.791566175894742	1.6878024659154058
0x47b009fff68a312d:0x425ac6d94ac5d20	22.61020630688072	7.390414209672336	166.963	1.2121141650875793	2.6512246665012693	2925.0017888802267	1095.9407321069675	39453.86635585083	4.677263509843653	2.0260388433423833
0x47b00b514d494f85:0x425ac6d94ac4720	587.1185817801336	90.82853369928849	1335.027	1.1904474123352276	1.896804893175904	4659.4249802006725	2657.0530356820022	550009.9783861744	4.122232821025747	2.225427927849843
0x47b00ff8afdf7367:0x7f16ce73bedc4fcc	15.921056237707212	3.295681890025983	276.997	1.0779033287598143	2.544985195504536	2092.9590776032883	253.786344504586	29439.215962531976	4.625334194649293	2.0803489991447566
0x47b022abf9ce48d7:0x9fb773f91b5e2e11	108.9970595076874	0.0	478.629	1.2132594706028694	3.0882690905352543	1920.8616334632504	399.5004770929374	69513.0830141711	5.818569836462666	2.730300745927412
0x47b06393b2fc0f7f:0x425ac6d94ac5d50	34.41904444149282	0.0	527.979	1.277262437247198	3.566047751611608	1337.4458467029503	123.42780467868504	43940.29846561188	5.180762909653361	1.6147151580417534
0x47b06bffe7c8ca2f:0x425ac6d94ac5dc0	32.96443038386859	37.89085946915433	314.357	1.3705996727330798	3.5159484093433946	1164.7822384391277	165.6618398536564	28825.16013453621	4.514901404471548	0.9989529951281533
0x47b0706386fdba11:0x425ac6d94ac5ce0	39.32245479294573	13.57225169652206	275.21	1.0136073714168357	3.0603145841743893	2557.6255839217374	725.9182564092594	58799.37876915	5.468247095348615	2.407932511174226
0x47b0712b6fa0caa5:0x9322ef57df80ae09	15.664797401211532	7.1971265007472285	166.393	1.360486967106636	3.685777288714613	2081.089544189172	568.8055426887922	32421.91593326116	5.669257137524131	1.9834798488095178
0x47b0726de5eb58f5:0x425ac6d94ac5d30	51.568749147153554	33.12779491141383	243.771	0.809590128892608	2.512223661668912	2387.300890938426	766.7049619743627	52902.64237623103	4.673114618993982	2.16089095732507
0x47b0780e7a38fa69:0x425ac6d94ac5cb0	22.719857867855197	9.700221805269118	240.457	3.704410016572764	3.052641920087787	1960.095238767336	342.8201411475493	33939.193973607384	4.89794709090202	1.8453051708142336
0x47b07bfad799066f:0xf9e3aaa0cd1b730a	32.47155642382241	8.360858492721901	266.696	0.919204272269722	2.61898064972037	1808.341144639311	335.99822085937114	41999.77760742139	4.472404008104879	1.8534233583845086
0x47b08c54e0f6f5d1:0x1819502bff3f57df	31.02489854314876	0.0	225.192	1.2466486917378086	2.616745528930069	1756.3256495918763	461.3346775198314	31370.758071348537	4.451747518151738	1.8350019892216687
0x47b09deeae133e01:0x7a8d293527af4a02	30.280621638688714	0.0	760.247	1.0528556877003103	3.255669447771306	592.007775862954	123.85053519310785	26008.612390552647	3.8436616769909886	0.5879922292196826
0x47b0d50e13957643:0x34ca4f544513871b	72.15131433196143	24.49095764427567	354.117	0.5636501575247064	2.7619316263121627	2534.1616711153138	1161.28302188298	71999.54735674476	4.72045629157935	1.9585246652671877
0x47b0d6d00b304ad5:0x426cf7763004970	24.61131517640381	36.35502129699434	344.92	0.714370881224167	3.2136496393796192	1332.8356441759945	427.0893230037647	34167.14584030118	4.670937747871924	1.4572881084923046
0x47b0d98c36375b53:0xb8c515b38caf1194	16.46132939497495	0.8116012793273051	242.087	0.4090158483192995	2.940218916665992	1641.2074067352094	498.5660319581628	29913.961917489767	4.335513584660287	1.3952946679942948
0x47b0dfd62010bc3b:0xd4d5256ae937efe3	25.11975942462919	35.83197246629054	213.038	1.022141906066597	2.577076762966533	1629.5893249169235	471.6700809811131	31601.895425734576	4.383004515011088	1.8059277520445547
0x47b0e4b5dd55c2a7:0x8c4d2fe0f8c66e03	16.989000348894887	14.928331325197783	225.196	1.0314479378574215	2.555737158184284	2017.9193385664696	374.9676923385511	26997.67384837568	4.75941810788067	2.203680949696386
0x47b128100ceee335:0xc2e8885cf937df51	710.4610267996926	156.01680175119637	1633.753	0.7134459318311202	2.408119429861913	3435.403639500091	1752.822322861154	552139.0317012635	4.766056671073559	2.3579372412116464
0x47b12e3d2dc6c2e5:0x8da5109744b8a185	41.32623652763129	0.0	294.429	1.0207325296907577	2.408547267271369	1509.717751102584	211.9178985927688	31363.848991729785	4.571293370164364	2.162746102892995
0x47b161837e1813b9:0x4263df27bd63aa0	1229.9951912049107	215.1569069883673	4027.897	1.1643453011521545	1.8138115409405704	4958.167872123004	2433.693844705763	1786331.28201403	3.978771650822964	2.1649601098823936
0x47b164a4e4894047:0x4263df27bd65970	63.33567257895088	6.869847303729236	317.872	0.8174361208875801	2.5046516690161766	1464.2536943453078	424.8112473031421	46729.237203345634	5.204375422967834	2.699723753951657
0x47b178a486d44931:0x4248963c657e4b0	20.77001434143022	0.0	118.043	1.0352723937383974	2.09725713968275	3296.004688120256	975.9394998693024	31230.06399581768	4.525595084771404	2.428337945088654
0x47b1805f7ef74645:0xc2360f1dc138dc64	22.517454695133083	7.132989606621496	150.048	1.058058403809333	2.491568236741284	3241.694914091324	1886.6750067593728	43393.525155465584	4.770960998225536	2.2793927614842517
0x47b1941a88ec50e9:0x4248963c6587010	51.469813328527216	83.85567600621984	374.221	1.815737991316653	3.461477834067005	1129.6827790281009	385.4527748853917	40857.99413785152	5.36035814316734	1.8988803091003348
0x47b197fd2e83d097:0x576a2982ee5f94b1	80.98605490087344	13.453787292224758	315.204	2.2647711657848952	3.9821511568882473	1743.8408995034283	515.6986273737394	37645.99979828298	6.097101021298643	2.114949864410396
0x47b19d7467ea9687:0x1138f4a65ab6dc5f	25.497339643660403	9.539415503158118	218.23	1.5613095711333431	2.5026756107197343	2594.4491603310976	541.5904942636108	41160.877564034425	4.900451552421743	2.397775941702009
0x47b1ddc58c9ea45b:0xc60006ccd4f4fec3	72.9293082455434	3.9905944126238935	363.409	1.8215986246688531	2.2509107091733376	2548.9925728827	1013.2602972070924	74981.26199332485	4.906914879480507	2.656004170307169
0x47b1e56444835d8d:0x4248963c6581740	21.43386270413384	0.0	143.431	2.815889412353274	3.755081261726581	2277.6983946448217	897.6459669163239	29622.31690823869	6.471400363853753	2.7163191021271724
0x47b1ebcfa419d0d3:0xda9a98fb40baba86	39.87610088512826	18.748887950040427	257.703	0.7659114163206027	3.4639698857939107	1730.0577702801097	311.9906144030436	33382.99574112566	5.879642712107213	2.415672826313302
0x47b1f395ab092da7:0x4248963c6583960	18.527658664670223	5.491878079254409	117.29	2.1313894461354157	2.865703404935541	2269.0842878790363	897.5995194687353	26927.98558406206	5.760271404941532	2.8945680000059912
0x47b20953f70b9df3:0xf4725f573e7e12b4	316.7714016171016	52.938117832897774	786.118	1.28055357929905	2.719129992956722	3174.7987750610164	1018.6088387165868	219000.90032406617	5.106152445483678	2.3870224525269563
0x47b2175efbc3130d:0x2b80e66a0c90b287	14.042996540253847	17.496720195242286	148.912	2.0739261747765325	2.695703553690372	2231.098713092844	483.5198329819437	25626.55114804301	5.337524826313133	2.6418212726227606
0x47b21f8a3be327ff:0xd7f63eb36a94654	20.90293212953721	1.760811396816721	142.841	1.211630224207428	2.3958796669018816	2655.274217570729	1065.1879239353923	33020.82564199716	5.0862343118801885	2.690354644978307
